Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,1987.5,2020-12-31,1992.33,2031.68,1967.98,1948.3,1928.63,1900.61,Awaiting Targets
2021-01-04,1990.85,2020-12-31,1992.33,2031.68,1967.98,1948.3,1928.63,1900.61,Awaiting Targets
2021-01-05,1966.1,2020-12-31,1992.33,2031.68,1967.98,1948.3,1928.63,1900.61,Target 1 Reached
