Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,5241.35,2020-12-30,5174.09,5203.21,5156.07,5141.51,5126.95,5106.22,Stop Loss has occured
2021-01-04,5272.25,2020-12-30,5174.09,5203.21,5156.07,5141.51,5126.95,5106.22,Stop Loss has occured
2021-01-05,5286.9,2021-01-04,5270.48,5246.44,5289.36,5302.62,5317.67,5332.28,Final Target Reached
2021-01-06,5288.3,2021-01-04,5270.48,5246.44,5289.36,5302.62,5317.67,5332.28,Final Target Reached
