Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,135.35,2020-12-30,135.83,137.08,135.06,134.43,133.8,132.91,Target 1 Reached
2021-01-04,137.25,2020-12-30,135.83,137.08,135.06,134.43,133.8,132.91,Target 1 Reached
2021-01-05,135.15,2021-01-05,135.76,135.0,136.36,136.78,137.25,137.71,Awaiting Targets
