Date,Close_Price,Signal_Date,Call,Stop_Loss,Target_1,Target_2,Target_3,Target_4,Status
2021-01-01,3849.05,2020-12-22,3680.22,3754.61,3634.2,3597.01,3559.82,3506.86,Stop Loss has occured
2021-01-04,3862.25,2020-12-22,3680.22,3754.61,3634.2,3597.01,3559.82,3506.86,Stop Loss has occured
2021-01-05,3842.1,2021-01-01,3843.45,3875.79,3823.44,3807.27,3791.1,3768.08,Target 2 Reached
